<<<<<<< HEAD
Date,Open,High,Low,Close,Volume,OpenInt
1985-01-23,2.0931,2.1419,2.0931,2.1419,30644597,0
1985-01-24,2.1336,2.1419,2.1095,2.1095,24649824,0
1985-01-25,2.1254,2.1495,2.1173,2.1254,14210389,0
1985-01-28,2.1254,2.1495,2.1173,2.1173,21692677,0
1985-01-29,2.1254,2.1657,2.1095,2.1657,13620154,0
1985-01-30,2.1657,2.1737,2.1336,2.1336,30704220,0
1985-01-31,2.1336,2.1419,2.1173,2.1336,15167287,0
1985-02-01,2.0931,2.1336,2.0853,2.0931,17656417,0
1985-02-04,2.0772,2.1419,2.0772,2.1336,20458545,0
1985-02-05,2.1336,2.1495,2.1095,2.1095,20410853,0
1985-02-06,2.1254,2.1254,2.1014,2.1095,19719265,0
1985-02-07,2.1173,2.1577,2.1173,2.1495,19978610,0
1985-02-08,2.1495,2.1495,2.1336,2.1419,17027424,0
1985-02-11,2.1254,2.1336,2.1014,2.1014,13763238,0
1985-02-12,2.0931,2.1254,2.0931,2.1095,13626116,0
1985-02-13,2.1173,2.1737,2.1095,2.1577,16228519,0
1985-02-14,2.1657,2.1737,2.1095,2.1173,18067794,0
1985-02-15,2.1173,2.1336,2.0853,2.1014,12821250,0
1985-02-19,2.1095,2.1254,2.1014,2.1173,18684859,0
1985-02-20,2.1173,2.1495,2.1095,2.1173,23224911,0
1985-02-21,2.1014,2.1095,2.0931,2.0931,9691206,0
1985-02-22,2.0853,2.1014,2.0693,2.0772,10525881,0
1985-02-25,2.0693,2.0853,2.0451,2.0772,14165675,0
1985-02-26,2.0772,2.1657,2.0772,2.1495,17328509,0
1985-02-27,2.1419,2.1577,2.1254,2.1336,11980607,0
1985-02-28,2.1014,2.1495,2.0931,2.1254,21063692,0
1985-03-01,2.1336,2.1657,2.1254,2.1419,25037354,0
1985-03-04,2.1577,2.1577,2.1095,2.1254,13739393,0
1985-03-05,2.1336,2.1419,2.1095,2.1336,19155855,0
1985-03-06,2.1336,2.1419,2.1095,2.1095,16893283,0
1985-03-07,2.1095,2.1095,2.0853,2.0931,16648840,0
1985-03-08,2.1014,2.1095,2.0853,2.0853,25997232,0
1985-03-11,2.0853,2.1014,2.0772,2.0853,13700639,0
1985-03-12,2.0853,2.1254,2.0772,2.0853,18571580,0
1985-03-13,2.0853,2.0931,2.0693,2.0693,14174620,0
1985-03-14,2.0693,2.0772,2.061,2.061,12326404,0
1985-03-15,2.0693,2.0772,2.0451,2.0451,21326019,0
1985-03-18,2.0526,2.061,2.0288,2.0288,15182193,0
1985-03-19,2.0372,2.1014,2.0372,2.0931,18014133,0
1985-03-20,2.0853,2.0931,2.0693,2.0772,14067305,0
1985-03-21,2.0693,2.0931,2.0526,2.0693,15459426,0
1985-03-22,2.0772,2.0772,2.0288,2.061,16648840,0
1985-03-25,2.0288,2.0451,2.0207,2.0372,18595429,0
1985-03-26,2.0048,2.0127,1.9885,1.9885,50348959,0
1985-03-27,1.9806,2.0127,1.9806,2.0048,30108023,0
1985-03-28,2.0127,2.0207,1.9641,1.9729,40213586,0
1985-03-29,1.9485,1.9729,1.9485,1.9729,42568565,0
1985-04-01,1.9641,1.9966,1.9564,1.9966,18112508,0
1985-04-02,2.0048,2.0288,1.9966,2.0127,22291856,0
1985-04-03,2.0048,2.0127,2.0048,2.0127,17933650,0
1985-04-04,2.0048,2.0127,1.9885,2.0127,12946449,0
1985-04-08,2.0048,2.0127,1.9729,1.9806,14642636,0
1985-04-09,1.9806,1.9966,1.9806,1.9806,14478680,0
1985-04-10,1.9806,1.9966,1.9729,1.9729,15387884,0
1985-04-11,1.9806,1.9966,1.9806,1.9806,17847199,0
1985-04-12,1.9885,1.9885,1.9729,1.9885,9115873,0
1985-04-15,1.9806,1.9885,1.9729,1.9806,13354844,0
1985-04-16,1.9806,1.9806,1.9564,1.9729,17507365,0
1985-04-17,1.9806,1.9885,1.9641,1.9729,10937261,0
1985-04-18,1.9885,1.9885,1.9641,1.9641,12147547,0
1985-04-19,1.9641,1.9729,1.9564,1.9641,19030653,0
1985-04-22,1.9564,1.9806,1.9485,1.9729,14600896,0
1985-04-23,1.9806,2.0372,1.9806,2.0372,18404647,0
1985-04-24,2.0451,2.0451,2.0127,2.0207,10660030,0
1985-04-25,2.0127,2.0288,2.0127,2.0207,14913906,0
1985-04-26,2.0127,2.0207,1.9806,2.0048,11697413,0
1985-04-29,1.9966,2.0048,1.9641,1.9729,14711194,0
1985-04-30,1.9729,1.9729,1.9485,1.9729,18971037,0
1985-05-01,1.9403,1.9729,1.9403,1.9403,14666482,0
1985-05-02,1.9485,1.9485,1.9323,1.9403,15623381,0
1985-05-03,1.9485,1.9564,1.9403,1.9564,12034267,0
1985-05-06,1.9564,1.9729,1.9485,1.9564,9422918,0
1985-05-07,1.9564,1.9885,1.9564,1.9806,15158342,0
1985-05-08,1.9729,1.9885,1.9641,1.9729,23621383,0
1985-05-09,1.9641,1.9806,1.9641,1.9806,19731185,0
1985-05-10,1.9966,2.0288,1.9885,2.0207,27911033,0
1985-05-13,2.0288,2.0288,1.9885,2.0048,13465139,0
1985-05-14,2.0048,2.0048,1.9564,1.9641,38156699,0
1985-05-15,1.9729,2.0048,1.9729,1.9806,34042930,0
1985-05-16,1.9729,1.9806,1.9564,1.9641,22583995,0
1985-05-17,1.9729,2.0048,1.9729,1.9885,23830051,0
1985-05-20,2.0127,2.0526,2.0127,2.0526,40213586,0
1985-05-21,2.0451,2.061,2.0372,2.0451,32790916,0
1985-05-22,2.0372,2.0451,2.0207,2.0451,15441538,0
1985-05-23,2.0372,2.0372,2.0127,2.0207,10671953,0
1985-05-24,2.0207,2.0288,2.0048,2.0207,11372484,0
1985-05-28,2.0288,2.0372,2.0127,2.0207,9867082,0
1985-05-29,2.0127,2.0207,2.0048,2.0207,11983588,0
1985-05-30,2.0207,2.0207,2.0127,2.0127,20416816,0
1985-05-31,2.0207,2.0207,1.9885,2.0207,14669460,0
1985-06-03,2.0372,2.0451,2.0288,2.0372,19933894,0
1985-06-04,2.0372,2.0853,2.0288,2.0693,24181809,0
1985-06-05,2.0853,2.0931,2.0772,2.0853,27073369,0
1985-06-06,2.0853,2.0931,2.0772,2.0772,14481663,0
1985-06-07,2.0853,2.0853,2.0526,2.0526,19763980,0
1985-06-10,2.0526,2.0693,2.0288,2.0372,13483028,0
1985-06-11,2.0451,2.0526,2.0372,2.0372,10835909,0
1985-06-12,2.0372,2.0372,2.0207,2.0207,10850809,0
1985-06-13,2.0127,2.0207,1.9806,1.9806,27413200,0
1985-06-14,1.9885,1.9966,1.9729,1.9885,25439787,0
1985-06-17,1.9885,1.9885,1.9806,1.9885,10171146,0
1985-06-18,1.9885,2.0127,1.9885,2.0048,19033632,0
1985-06-19,2.0048,2.0288,1.9885,1.9966,21042825,0
1985-06-20,1.9966,2.0048,1.9885,2.0048,11378446,0
1985-06-21,1.9966,2.0127,1.9966,2.0127,19328753,0
1985-06-24,2.0048,2.0127,2.0048,2.0127,12904713,0
1985-06-25,2.0127,2.0451,2.0127,2.0207,23207024,0
1985-06-26,2.0288,2.0451,2.0207,2.0372,12934525,0
1985-06-27,2.061,2.0772,2.0526,2.0772,12940487,0
1985-06-28,2.0772,2.0772,2.061,2.061,12687100,0
1985-07-01,2.061,2.0693,2.0526,2.0693,11551343,0
1985-07-02,2.0693,2.0772,2.0372,2.0693,14329629,0
1985-07-03,2.0693,2.0693,2.061,2.061,8155994,0
1985-07-05,2.061,2.0931,2.061,2.061,5696677,0
1985-07-08,2.0526,2.061,2.0207,2.0372,10552712,0
1985-07-09,2.0288,2.0372,2.0207,2.0288,8391494,0
1985-07-10,2.0288,2.0451,2.0207,2.0372,9816406,0
1985-07-11,2.0372,2.0372,2.0207,2.0288,9706112,0
1985-07-12,2.0288,2.0372,2.0127,2.0288,19731185,0
1985-07-15,2.0207,2.0451,2.0127,2.0372,15674057,0
1985-07-16,2.0372,2.0931,2.0372,2.0931,20312482,0
1985-07-17,2.1095,2.1254,2.0931,2.1095,28340294,0
1985-07-18,2.1014,2.1095,2.0772,2.0772,12994145,0
1985-07-19,2.0772,2.0931,2.0693,2.0931,17480540,0
1985-07-22,2.0853,2.0931,2.0772,2.0931,12350251,0
1985-07-23,2.1014,2.1336,2.0931,2.1173,30704220,0
1985-07-24,2.1173,2.1336,2.1095,2.1254,17608722,0
1985-07-25,2.1336,2.1419,2.1173,2.1173,16797892,0
1985-07-26,2.1173,2.1336,2.1173,2.1336,14654556,0
1985-07-29,2.1254,2.1254,2.1173,2.1173,14433964,0
1985-07-30,2.1173,2.1254,2.1095,2.1254,13110403,0
1985-07-31,2.1254,2.1419,2.1254,2.1419,19057483,0
1985-08-01,2.1495,2.1495,2.1419,2.1495,14550222,0
1985-08-02,2.1419,2.1419,2.1336,2.1419,6078246,0
1985-08-05,2.1336,2.1336,2.1254,2.1336,8689593,0
1985-08-06,2.1419,2.1419,2.1014,2.1014,13799015,0
1985-08-07,2.0853,2.1254,2.0853,2.0853,11947816,0
1985-08-08,2.0853,2.0931,2.0693,2.0693,7318334,0
1985-08-09,2.0772,2.0772,2.0526,2.0526,8311004,0
1985-08-12,2.0526,2.061,2.0451,2.0451,9613701,0
1985-08-13,2.0372,2.0526,2.0127,2.0372,10582524,0
1985-08-14,2.0451,2.0526,2.0127,2.0207,13694679,0
1985-08-15,2.0288,2.0288,2.0127,2.0127,14851301,0
1985-08-16,1.9966,2.0127,1.9966,2.0127,16139090,0
1985-08-19,2.0127,2.0207,2.0048,2.0127,6713194,0
1985-08-20,2.0207,2.0451,2.0127,2.0372,11184682,0
1985-08-21,2.0372,2.0526,2.0372,2.0526,9270885,0
1985-08-22,2.0526,2.0526,2.0127,2.0207,10281442,0
1985-08-23,2.0207,2.0207,2.0048,2.0048,9139721,0
1985-08-26,2.0048,2.0207,1.9885,2.0127,9458687,0
1985-08-27,2.0207,2.0288,2.0207,2.0288,8474960,0
1985-08-28,2.0288,2.0526,2.0288,2.0526,12061094,0
1985-08-29,2.0526,2.061,2.0451,2.061,13590341,0
1985-08-30,2.061,2.061,2.0288,2.0372,12084944,0
1985-09-03,2.0372,2.0372,2.0127,2.0207,10445395,0
1985-09-04,2.0127,2.0207,1.9966,2.0127,20437682,0
1985-09-05,2.0048,2.0207,1.9885,2.0127,12776531,0
1985-09-06,2.0127,2.0451,2.0127,2.0372,18261559,0
1985-09-09,2.0451,2.0693,2.0372,2.0372,13676792,0
1985-09-10,2.0372,2.0372,2.0048,2.0127,9679280,0
1985-09-11,2.0048,2.0127,1.9806,1.9885,13506875,0
1985-09-12,1.9885,2.0127,1.9885,1.9885,14344535,0
1985-09-13,1.9885,2.0127,1.9806,2.0048,18872663,0
1985-09-16,1.9966,2.0048,1.9885,1.9885,10856775,0
1985-09-17,1.9885,1.9966,1.9641,1.9641,31330231,0
1985-09-18,1.9641,1.9806,1.9564,1.9806,19134987,0
1985-09-19,1.9729,1.9806,1.9641,1.9729,27147895,0
1985-09-20,1.9729,1.9806,1.9564,1.9641,21856634,0
1985-09-23,1.9806,1.9966,1.9729,1.9729,27869297,0
1985-09-24,1.9242,1.9564,1.9242,1.9242,17403032,0
1985-09-25,1.9323,1.9323,1.9081,1.9081,13328016,0
1985-09-26,1.9001,1.9161,1.892,1.9081,19820616,0
1985-09-30,1.9081,1.9161,1.9081,1.9161,14126920,0
1985-10-01,1.9161,1.9485,1.9161,1.9403,14189523,0
1985-10-02,1.9485,1.9564,1.9323,1.9323,17438803,0
1985-10-03,1.9242,1.9403,1.9242,1.9242,12093885,0
1985-10-04,1.9242,1.9242,1.8759,1.9001,24587222,0
1985-10-07,1.892,1.9161,1.884,1.892,16282179,0
1985-10-08,1.9001,1.9242,1.9001,1.9161,11375469,0
1985-10-09,1.9242,1.9403,1.9161,1.9242,9783617,0
1985-10-10,1.9242,1.9323,1.9161,1.9242,7670091,0
1985-10-11,1.9323,1.9641,1.9323,1.9485,16478926,0
1985-10-14,1.9641,1.9885,1.9641,1.9885,12126674,0
1985-10-15,1.9966,1.9966,1.9641,1.9729,22488607,0
1985-10-16,1.9806,2.0693,1.9806,2.061,45012983,0
1985-10-17,2.0372,2.0451,2.0048,2.0127,27803712,0
1985-10-18,2.0048,2.0207,1.9729,1.9966,24733293,0
1985-10-21,1.9966,1.9966,1.9729,1.9885,8501792,0
1985-10-22,1.9885,2.0048,1.9885,1.9966,12186297,0
1985-10-23,1.9966,1.9966,1.9806,1.9806,12228028,0
1985-10-24,1.9806,1.9885,1.9729,1.9806,10886584,0
1985-10-25,1.9806,1.9806,1.9564,1.9641,12883848,0
1985-10-28,1.9564,1.9564,1.9403,1.9564,8468998,0
1985-10-29,1.9564,1.9806,1.9564,1.9641,17286774,0
1985-10-30,1.9729,1.9729,1.9403,1.9403,19126045,0
1985-10-31,1.9323,1.9403,1.9161,1.9242,18514943,0
1985-11-01,1.9242,2.0048,1.9242,2.0048,24241427,0
1985-11-04,1.9966,2.0127,1.9806,2.0048,13295223,0
1985-11-05,1.9966,2.0451,1.9966,2.0372,17623623,0
1985-11-06,2.0451,2.0526,2.0207,2.0451,14559163,0
1985-11-07,2.0451,2.0526,2.0127,2.0207,15173248,0
1985-11-08,2.0288,2.0451,2.0207,2.0451,14091150,0
1985-11-11,2.0526,2.0931,2.0451,2.0931,24119204,0
1985-11-12,2.0931,2.1254,2.0853,2.1014,40750162,0
1985-11-13,2.1095,2.1336,2.0931,2.1095,21689697,0
1985-11-14,2.1173,2.1419,2.1095,2.1336,15003336,0
1985-11-15,2.1336,2.1577,2.1336,2.1336,27946801,0
1985-11-18,2.1419,2.1816,2.1336,2.1816,24661746,0
1985-11-19,2.19,2.1979,2.1657,2.1737,31002319,0
1985-11-20,2.1737,2.1816,2.1657,2.1737,13927193,0
1985-11-21,2.19,2.214,2.1816,2.214,26176095,0
1985-11-22,2.214,2.2221,2.19,2.1979,17417938,0
1985-11-25,2.19,2.19,2.1495,2.1657,12478434,0
1985-11-26,2.1737,2.1979,2.1577,2.1657,10597427,0
1985-11-27,2.1657,2.214,2.1577,2.1979,16699516,0
1985-11-29,2.214,2.214,2.1816,2.19,26700747,0
1985-12-02,2.1495,2.1657,2.1495,2.1495,21159088,0
1985-12-03,2.1495,2.1657,2.1495,2.1495,9053273,0
1985-12-04,2.1577,2.1979,2.1495,2.1979,17468612,0
1985-12-05,2.214,2.2302,2.19,2.19,24411344,0
1985-12-06,2.1979,2.2062,2.1737,2.1816,20053136,0
1985-12-09,2.1816,2.2302,2.1816,2.2221,20378062,0
1985-12-10,2.2302,2.2623,2.2221,2.2544,19996496,0
1985-12-11,2.2705,2.3024,2.2544,2.2623,37262402,0
1985-12-12,2.2544,2.2946,2.238,2.2705,93454103,0
1985-12-13,2.2784,2.391,2.2784,2.367,45311083,0
1985-12-16,2.3831,2.4474,2.375,2.4474,33089014,0
1985-12-17,2.4396,2.4636,2.391,2.3993,34877606,0
1985-12-18,2.391,2.3993,2.3189,2.367,34728559,0
1985-12-19,2.375,2.391,2.367,2.375,23183174,0
1985-12-20,2.391,2.4075,2.367,2.375,31896614,0
1985-12-23,2.3508,2.375,2.3103,2.3268,21668831,0
1985-12-24,2.3189,2.3427,2.3024,2.3427,12350251,0
1985-12-26,2.3427,2.367,2.3348,2.367,7255737,0
1985-12-27,2.375,2.3993,2.367,2.391,6158730,0
1985-12-30,2.4075,2.4154,2.3993,2.4075,14505508,0
1985-12-31,2.4154,2.4312,2.4075,2.4233,10612332,0
1986-01-02,2.3993,2.4233,2.375,2.3993,18139338,0
1986-01-03,2.4075,2.4233,2.391,2.391,13706600,0
1986-01-06,2.391,2.3993,2.375,2.391,11584134,0
1986-01-07,2.391,2.4474,2.3831,2.4396,15519045,0
1986-01-08,2.4636,2.4715,2.3592,2.3592,26966054,0
1986-01-09,2.3592,2.3831,2.3024,2.3268,39050999,0
1986-01-10,2.3348,2.3427,2.3024,2.3268,15328260,0
1986-01-13,2.3189,2.3348,2.2946,2.3348,16976751,0
1986-01-14,2.3427,2.3592,2.3024,2.3103,16598165,0
1986-01-15,2.3103,2.3189,2.2544,2.2784,21114366,0
1986-01-16,2.2865,2.3348,2.2784,2.3348,20181313,0
1986-01-17,2.3348,2.3427,2.2865,2.3189,19546365,0
1986-01-20,2.3189,2.3189,2.2865,2.2946,10084696,0
1986-01-21,2.2946,2.3024,2.2544,2.2705,13146176,0
1986-01-22,2.2705,2.2865,2.238,2.238,8793930,0
1986-01-23,2.238,2.2705,2.214,2.2544,13757276,0
1986-01-24,2.2705,2.2946,2.2544,2.2946,11909062,0
1986-01-27,2.3024,2.3268,2.2544,2.3189,14144810,0
1986-01-28,2.3189,2.3427,2.3189,2.3348,12854041,0
1986-01-29,2.3427,2.3831,2.3268,2.3268,24819739,0
1986-01-30,2.3189,2.3427,2.2946,2.2946,12374100,0
1986-01-31,2.2865,2.367,2.2865,2.367,24202675,0
1986-02-03,2.375,2.4312,2.367,2.4233,28805328,0
1986-02-04,2.4154,2.4474,2.391,2.4396,30704220,0
1986-02-05,2.4312,2.4396,2.3993,2.4312,12731817,0
1986-02-06,2.4312,2.4636,2.4154,2.4312,14055375,0
1986-02-07,2.4154,2.504,2.4075,2.4879,16666726,0
1986-02-10,2.4796,2.4958,2.4558,2.4879,13879497,0
1986-02-11,2.4879,2.4958,2.4474,2.4558,16493832,0
1986-02-12,2.4636,2.4636,2.3993,2.4312,11482783,0
1986-02-13,2.4396,2.4474,2.3993,2.4474,15477311,0
1986-02-14,2.4558,2.504,2.4474,2.4958,19695415,0
1986-02-18,2.504,2.5281,2.4796,2.5281,23749566,0
1986-02-19,2.5198,2.5441,2.4879,2.504,16109281,0
1986-02-20,2.4958,2.5602,2.4879,2.552,15754545,0
1986-02-21,2.5602,2.6005,2.552,2.6005,23722734,0
1986-02-24,2.5684,2.5764,2.5441,2.5764,19799750,0
1986-02-25,2.5684,2.5684,2.504,2.5198,19948798,0
1986-02-26,2.504,2.5441,2.4958,2.5198,18538788,0
1986-02-27,2.5362,2.6085,2.5198,2.6005,26304276,0
1986-02-28,2.5842,2.6328,2.5441,2.5842,28650318,0
1986-03-03,2.5842,2.5842,2.5281,2.552,23952270,0
1986-03-04,2.5602,2.5684,2.4958,2.5118,21695662,0
1986-03-05,2.4958,2.5118,2.4558,2.504,20580773,0
1986-03-06,2.5281,2.5281,2.4879,2.504,19480784,0
1986-03-07,2.504,2.5198,2.4558,2.4796,19540400,0
1986-03-10,2.4796,2.504,2.4636,2.4958,12654311,0
1986-03-11,2.504,2.5925,2.4879,2.5764,25469596,0
1986-03-12,2.5764,2.6085,2.5684,2.5684,27964684,0
1986-03-13,2.5441,2.6005,2.5441,2.552,18523883,0
1986-03-14,2.5602,2.6085,2.5198,2.6085,29249493,0
1986-03-17,2.5842,2.5925,2.552,2.5842,18049909,0
1986-03-18,2.5764,2.6328,2.5602,2.6085,26590450,0
1986-03-19,2.6166,2.6328,2.5764,2.5925,23424635,0
1986-03-20,2.6085,2.6166,2.5925,2.6166,21326019,0
1986-03-21,2.6246,2.6246,2.5281,2.5362,38156699,0
1986-03-24,2.5362,2.5764,2.5118,2.5684,25782600,0
1986-03-25,2.5602,2.5602,2.5281,2.552,15635303,0
1986-03-26,2.5684,2.6166,2.552,2.6166,24673669,0
1986-03-27,2.6328,2.6486,2.5842,2.6005,24655784,0
1986-03-31,2.6085,2.6486,2.6085,2.6166,20837134,0
1986-04-01,2.6328,2.6406,2.5441,2.5684,23099707,0
1986-04-02,2.552,2.5764,2.5281,2.5764,24900229,0
1986-04-03,2.5684,2.5764,2.4796,2.5198,22589958,0
1986-04-04,2.5118,2.5198,2.4233,2.4558,29008034,0
1986-04-07,2.4474,2.4474,2.3831,2.4233,24673669,0
1986-04-08,2.4636,2.5362,2.4474,2.5118,29809919,0
1986-04-09,2.5441,2.552,2.504,2.5362,24157962,0
1986-04-10,2.552,2.5602,2.5118,2.5441,18965075,0
1986-04-11,2.552,2.552,2.4879,2.504,19108163,0
1986-04-14,2.504,2.5602,2.4958,2.5602,14028550,0
1986-04-15,2.5602,2.5925,2.552,2.5764,20273726,0
1986-04-16,2.6085,2.6328,2.6005,2.6005,20148526,0
1986-04-17,2.6085,2.6406,2.6005,2.6166,20109772,0
1986-04-18,2.6246,2.6328,2.5764,2.5764,22279937,0
1986-04-21,2.5925,2.6571,2.5764,2.6571,16714423,0
1986-04-22,2.6651,2.7455,2.6085,2.6246,28611560,0
1986-04-23,2.6085,2.6328,2.5925,2.6328,15984077,0
1986-04-24,2.6328,2.6406,2.6005,2.6085,13870556,0
1986-04-25,2.6166,2.6651,2.6166,2.6571,18431473,0
1986-04-28,2.6651,2.7534,2.6571,2.7534,24712424,0
1986-04-29,2.7455,2.7455,2.6486,2.6811,28274710,0
1986-04-30,2.6972,2.6972,2.6085,2.6085,27529463,0
1986-05-01,2.6005,2.6166,2.552,2.5684,23534933,0
1986-05-02,2.5764,2.5925,2.5441,2.5602,15271623,0
1986-05-05,2.5764,2.6246,2.5764,2.6085,15954269,0
1986-05-06,2.6166,2.6166,2.5684,2.5764,24736274,0
1986-05-07,2.5684,2.5925,2.5198,2.5764,25335453,0
1986-05-08,2.5925,2.6328,2.5684,2.6085,19701376,0
1986-05-09,2.5925,2.5925,2.552,2.5602,22813534,0
1986-05-12,2.552,2.5602,2.5281,2.5362,15030163,0
1986-05-13,2.5362,2.5441,2.5118,2.5362,19558291,0
1986-05-14,2.552,2.5842,2.5281,2.5842,26653048,0
1986-05-15,2.5764,2.5764,2.5281,2.5281,19641756,0
1986-05-16,2.5362,2.5441,2.504,2.5198,22068287,0
1986-05-19,2.5281,2.5602,2.5198,2.552,11199590,0
1986-05-20,2.5441,2.5764,2.5281,2.5684,12955392,0
1986-05-21,2.5684,2.5684,2.552,2.552,21278323,0
1986-05-22,2.552,2.6085,2.552,2.6005,26199939,0
1986-05-23,2.6005,2.6727,2.6005,2.6651,27389355,0
1986-05-27,2.6651,2.6891,2.6486,2.6891,19471839,0
1986-05-28,2.7052,2.7212,2.6811,2.6972,29395563,0
1986-05-29,2.6891,2.7131,2.6571,2.6972,18058850,0
1986-05-30,2.6651,2.6972,2.6571,2.6571,22339553,0
1986-06-02,2.6651,2.6811,2.6406,2.6651,22145789,0
1986-06-03,2.6651,2.7292,2.6406,2.7292,25901841,0
1986-06-04,2.7374,2.7374,2.6651,2.7131,21078596,0
1986-06-05,2.7131,2.7292,2.6891,2.7212,17954517,0
1986-06-06,2.7292,2.7292,2.6811,2.7292,19421164,0
1986-06-09,2.7212,2.7212,2.6406,2.6406,17227151,0
1986-06-10,2.6406,2.6811,2.6406,2.6651,21296208,0
1986-06-11,2.6727,2.6727,2.6328,2.6571,18356950,0
1986-06-12,2.6486,2.6571,2.6486,2.6571,14425020,0
1986-06-13,2.6651,2.7374,2.6571,2.7292,30704220,0
1986-06-16,2.7455,2.7534,2.7292,2.7374,23841978,0
1986-06-17,2.7455,2.7534,2.7212,2.7292,24849552,0
1986-06-18,2.7212,2.7212,2.6727,2.7131,22715161,0
1986-06-19,2.6972,2.7212,2.6727,2.6727,15599532,0
1986-06-20,2.6811,2.7052,2.6651,2.7052,32194714,0
1986-06-23,2.6972,2.7052,2.6651,2.6727,17566986,0
1986-06-24,2.6811,2.7292,2.6651,2.7052,24014874,0
1986-06-25,2.7131,2.7374,2.7052,2.7292,25096971,0
1986-06-26,2.7292,2.7292,2.6891,2.7052,21033881,0
1986-06-27,2.7131,2.7212,2.6727,2.6891,17558043,0
1986-06-30,2.6891,2.7131,2.6727,2.7052,17793539,0
1986-07-01,2.6891,2.7534,2.6891,2.7374,26322159,0
1986-07-02,2.7292,2.7455,2.6891,2.7131,14696290,0
1986-07-03,2.7131,2.7131,2.6727,2.6727,13959986,0
1986-07-07,2.6727,2.6727,2.5602,2.5602,28373085,0
1986-07-08,2.5362,2.552,2.4879,2.5441,36666202,0
1986-07-09,2.552,2.5764,2.5441,2.552,21233608,0
1986-07-10,2.5602,2.5684,2.5198,2.552,32790916,0
1986-07-11,2.552,2.5602,2.5281,2.5441,23317320,0
1986-07-14,2.5441,2.5441,2.5198,2.5362,27323772,0
1986-07-15,2.5198,2.5441,2.504,2.504,36070005,0
1986-07-16,2.5198,2.5362,2.504,2.5198,22262051,0
1986-07-17,2.5281,2.552,2.5198,2.5281,16887321,0
1986-07-18,2.5198,2.5684,2.504,2.5198,29592309,0
1986-07-21,2.5198,2.5281,2.504,2.5118,10761379,0
1986-07-22,2.4879,2.5118,2.4879,2.4958,29690683,0
1986-07-23,2.4958,2.504,2.4879,2.504,16708460,0
1986-07-24,2.504,2.504,2.4312,2.4558,17039350,0
1986-07-25,2.4558,2.4958,2.4558,2.4796,13843728,0
1986-07-28,2.4796,2.4796,2.375,2.4312,22950660,0
1986-07-29,2.4233,2.4474,2.4075,2.4312,17453711,0
1986-07-30,2.4396,2.4796,2.4154,2.4715,21367751,0
1986-07-31,2.4715,2.4715,2.4312,2.4312,13438312,0
1986-08-01,2.4396,2.4396,2.3993,2.3993,14338572,0
1986-08-04,2.391,2.4474,2.3831,2.4396,15280568,0
1986-08-05,2.4558,2.4796,2.4154,2.4474,21683737,0
1986-08-06,2.4312,2.4715,2.4312,2.4474,15137478,0
1986-08-07,2.4396,2.4715,2.4396,2.4474,15262680,0
1986-08-08,2.4474,2.4558,2.4396,2.4396,11241322,0
1986-08-11,2.4396,2.5362,2.4396,2.5198,23597534,0
1986-08-12,2.5281,2.5441,2.4958,2.5362,24891283,0
1986-08-13,2.5441,2.5842,2.5281,2.5602,24187773,0
1986-08-14,2.5602,2.5764,2.5441,2.5684,13828823,0
1986-08-15,2.5602,2.5684,2.5362,2.5602,19930914,0
1986-08-18,2.5684,2.5684,2.5441,2.552,12192258,0
1986-08-19,2.552,2.552,2.5198,2.5198,13462160,0
1986-08-20,2.5281,2.552,2.5198,2.5362,17107916,0
1986-08-21,2.5362,2.5362,2.504,2.5118,16207655,0
1986-08-22,2.504,2.5198,2.4958,2.504,11801748,0
1986-08-25,2.4958,2.5198,2.4796,2.504,20062077,0
1986-08-26,2.5198,2.5764,2.504,2.5684,26480153,0
1986-08-27,2.5764,2.6085,2.5764,2.6005,25251984,0
1986-08-28,2.6005,2.6328,2.5842,2.6246,15805220,0
1986-08-29,2.6166,2.6486,2.6005,2.6246,12544015,0
1986-09-02,2.6328,2.6406,2.5118,2.5281,30108023,0
1986-09-03,2.5281,2.5441,2.5198,2.5441,27335699,0
1986-09-04,2.5441,2.6486,2.5362,2.6246,27356561,0
1986-09-05,2.6246,2.6328,2.5764,2.5842,27115104,0
1986-09-08,2.5764,2.6246,2.5764,2.6246,17289756,0
1986-09-09,2.6328,2.6571,2.6085,2.6166,18607353,0
1986-09-10,2.6246,2.6246,2.5441,2.5925,18535808,0
1986-09-11,2.5441,2.5602,2.4474,2.4715,45012983,0
1986-09-12,2.4715,2.4715,2.3831,2.391,64985630,0
1986-09-15,2.4075,2.4312,2.3831,2.4233,24798872,0
1986-09-16,2.4154,2.4312,2.3831,2.4312,20935508,0
1986-09-17,2.4312,2.4474,2.4154,2.4154,19439051,0
1986-09-18,2.391,2.4312,2.375,2.4154,24673669,0
1986-09-19,2.391,2.4075,2.367,2.375,29461145,0
1986-09-22,2.391,2.4396,2.3831,2.4396,31002319,0
1986-09-23,2.3993,2.4312,2.3993,2.3993,19555311,0
1986-09-24,2.4075,2.4558,2.3993,2.4474,36070005,0
1986-09-25,2.4474,2.4474,2.391,2.3993,24125167,0
1986-09-26,2.391,2.4312,2.3831,2.4154,12919621,0
1986-09-29,2.4233,2.4558,2.367,2.3831,18210883,0
1986-09-30,2.391,2.4154,2.391,2.3993,20911660,0
1986-10-01,2.4075,2.4636,2.3993,2.4233,20142563,0
